"time","riedon.riedon_current_mA","bms.pack_highest_temp_C","bms.pack_voltage_V","riedon.riedon_couloumb_count"
2025-07-03 14:07:56,-184.5,28.5200004577637,137.911102294922,-13
2025-07-03 14:07:56.5,-185.5,NA,NA,NA
2025-07-03 14:07:57,-184.333333333333,28.5200004577637,137.909606933594,-13
2025-07-03 14:07:57.5,-184.5,28.5200004577637,137.909805297852,-13
2025-07-03 14:07:58,-186,28.5200004577637,137.911102294922,-13
2025-07-03 14:07:58.5,-185.5,28.5200004577637,137.910003662109,-13
2025-07-03 14:07:59,-185,28.5200004577637,137.910598754883,-13
2025-07-03 14:07:59.5,-186.333333333333,28.5200004577637,137.910400390625,-13.5
2025-07-03 14:08:00,-185,28.5200004577637,137.908996582031,-14
2025-07-03 14:08:00.5,-185,NA,NA,NA
2025-07-03 14:08:01,-183.666666666667,28.5400009155273,137.910095214844,-14
2025-07-03 14:08:01.5,-183.5,28.5400009155273,137.909652709961,-14
2025-07-03 14:08:02,-185.666666666667,NA,NA,NA
2025-07-03 14:08:02.5,-184.666666666667,28.5400009155273,137.910049438477,-14
2025-07-03 14:08:03,-185.5,28.5400009155273,137.908493041992,-14
2025-07-03 14:08:03.5,-185.75,NA,NA,NA
2025-07-03 14:08:04,-187,28.5400009155273,137.910293579102,-14
2025-07-03 14:08:04.5,-186,28.5400009155273,137.910400390625,-14
2025-07-03 14:08:05,-188.5,28.5400009155273,137.910095214844,-14.5
2025-07-03 14:08:05.5,-184.333333333333,NA,NA,NA
2025-07-03 14:08:06,-184.5,28.5599994659424,137.907699584961,-15
2025-07-03 14:08:06.5,-184.5,28.5599994659424,137.909606933594,-15
2025-07-03 14:08:07,-185.666666666667,28.5599994659424,137.909194946289,-15
2025-07-03 14:08:07.5,-185,NA,NA,NA
2025-07-03 14:08:08,-187.5,28.5599994659424,137.910095214844,-15
2025-07-03 14:08:08.5,-187.333333333333,28.5599994659424,137.908752441406,-15
2025-07-03 14:08:09,-183,NA,NA,NA
2025-07-03 14:08:09.5,-187,28.5599994659424,137.90950012207,-15
2025-07-03 14:08:10,-183.333333333333,28.5599994659424,137.908996582031,-15
2025-07-03 14:08:10.5,-183.666666666667,28.5599994659424,137.90950012207,-15
2025-07-03 14:08:11,-187,28.5599994659424,137.909652709961,-16
2025-07-03 14:08:11.5,-186,NA,NA,NA
2025-07-03 14:08:12,-184.333333333333,28.5599994659424,137.908996582031,-16
2025-07-03 14:08:12.5,-186,28.5599994659424,137.90950012207,-16
2025-07-03 14:08:13,-188.5,28.5599994659424,137.908004760742,-16
2025-07-03 14:08:13.5,-188,NA,NA,NA
2025-07-03 14:08:14,-185,28.5599994659424,137.909606933594,-16
2025-07-03 14:08:14.5,-186.75,28.5599994659424,137.910202026367,-16
2025-07-03 14:08:15,-184.666666666667,28.5599994659424,137.908851623535,-16
2025-07-03 14:08:15.5,-188,NA,NA,NA
2025-07-03 14:08:16,-186,28.5599994659424,137.908096313477,-16
2025-07-03 14:08:16.5,-184,28.5599994659424,137.908798217773,-17
2025-07-03 14:08:17,-188.333333333333,28.5599994659424,137.908905029297,-17
2025-07-03 14:08:17.5,-186.666666666667,28.5599994659424,137.908996582031,-17
2025-07-03 14:08:18,-187.333333333333,28.579999923706,137.909248352051,-17
2025-07-03 14:08:18.5,-185,NA,NA,NA
2025-07-03 14:08:19,-184,28.579999923706,137.910507202148,-17
2025-07-03 14:08:19.5,-185.666666666667,28.579999923706,137.909805297852,-17
2025-07-03 14:08:20,-182,28.579999923706,137.907897949219,-17
2025-07-03 14:08:20.5,-189,NA,NA,NA
2025-07-03 14:08:21,-183.5,28.579999923706,137.909194946289,-17
2025-07-03 14:08:21.5,-185,28.579999923706,137.90950012207,-18
2025-07-03 14:08:22,-184.5,28.579999923706,137.908996582031,-18
2025-07-03 14:08:22.5,-181,28.579999923706,137.908493041992,-18
2025-07-03 14:08:23,-183.5,28.579999923706,137.908798217773,-18
2025-07-03 14:08:23.5,-187,28.579999923706,137.908493041992,-18
2025-07-03 14:08:24,-186.5,NA,NA,NA
2025-07-03 14:08:24.5,-185.5,28.579999923706,137.908905029297,-18
2025-07-03 14:08:25,-181,28.579999923706,137.907897949219,-18
2025-07-03 14:08:25.5,-187,28.579999923706,137.908599853516,-18
2025-07-03 14:08:26,-186.5,28.579999923706,137.908348083496,-18
2025-07-03 14:08:27,-186,28.579999923706,137.908203125,-19
2025-07-03 14:08:27.5,-184,NA,NA,NA
2025-07-03 14:08:28,-183.5,NA,NA,NA
2025-07-03 14:08:28.5,-187,NA,NA,-19
2025-07-03 14:08:30.5,-185,28.579999923706,137.907501220703,-19
2025-07-03 14:08:31,-186.5,28.579999923706,137.907897949219,-19
2025-07-03 14:08:32,-185,28.579999923706,137.907699584961,-19
2025-07-03 14:08:32.5,-185,28.579999923706,137.907806396484,-19
2025-07-03 14:08:33.5,-185,28.579999923706,137.90690612793,-19
2025-07-03 14:08:34,-187,28.579999923706,137.907592773438,-20
2025-07-03 14:08:34.5,-187,NA,NA,NA
2025-07-03 14:08:35,-184.5,28.579999923706,137.906600952148,-20
2025-07-03 14:08:35.5,-186,28.579999923706,137.908248901367,-20
2025-07-03 14:08:36.5,-185,28.579999923706,137.906295776367,-20
2025-07-03 14:08:37,-185,NA,NA,NA
2025-07-03 14:08:37.5,-184,28.579999923706,137.907104492188,-20
2025-07-03 14:08:38,-185,28.579999923706,137.906600952148,-20
2025-07-03 14:08:38.5,-185.5,28.579999923706,137.908203125,-20
2025-07-03 14:08:39.5,-184,28.579999923706,137.907806396484,-21
2025-07-03 14:08:40,-183,28.579999923706,137.908401489258,-21
2025-07-03 14:08:40.5,-185,28.579999923706,137.907806396484,-21
2025-07-03 14:08:41,-184,28.5599994659424,137.907592773438,-21
2025-07-03 14:08:41.5,-187,28.5599994659424,137.907699584961,-21
2025-07-03 14:08:42,-184,28.5599994659424,137.908004760742,-21
2025-07-03 14:08:42.5,-184,28.5599994659424,137.906600952148,-21
2025-07-03 14:08:43,-187,28.5599994659424,137.907501220703,-21
2025-07-03 14:08:43.5,-185,28.5599994659424,137.907196044922,-21
2025-07-03 14:08:44.5,-182.5,28.5599994659424,137.907302856445,-21
2025-07-03 14:08:45,-187,28.5599994659424,137.906997680664,-22
2025-07-03 14:08:45.5,-189,28.5599994659424,137.906600952148,-22
2025-07-03 14:08:46,-184,NA,137.906097412109,-22
2025-07-03 14:08:46.5,-186,28.5599994659424,137.906295776367,-22
2025-07-03 14:08:47,-187,28.5599994659424,137.905807495117,-22
2025-07-03 14:08:47.5,-185,28.5599994659424,137.906600952148,-22
2025-07-03 14:08:48,-189,28.5599994659424,137.906097412109,-22
2025-07-03 14:08:48.5,-186,28.5599994659424,137.906799316406,-23
2025-07-03 14:08:49,-186,28.5599994659424,137.905700683594,-23
2025-07-03 14:08:49.5,-187,NA,NA,NA
2025-07-03 14:08:50,-185,28.5599994659424,137.906799316406,-23
2025-07-03 14:08:50.5,-185,28.5599994659424,137.905700683594,-23
2025-07-03 14:08:51.5,-187,28.5599994659424,137.906204223633,-23
2025-07-03 14:08:52,-189,28.5400009155273,137.90690612793,-23
2025-07-03 14:08:52.5,-186,28.5400009155273,137.905899047852,-23
2025-07-03 14:08:53,-185,28.5400009155273,137.906402587891,-23
2025-07-03 14:08:53.5,-186,28.5400009155273,137.906105041504,-23.5
2025-07-03 14:08:54,-188,NA,NA,NA
2025-07-03 14:08:54.5,-186,NA,NA,NA
2025-07-03 14:08:55,-183.5,NA,NA,NA
2025-07-03 14:08:55.5,-183.5,28.5400009155273,137.906600952148,-24
2025-07-03 14:08:56,-186,28.5400009155273,137.906494140625,-24
2025-07-03 14:08:56.5,-186.5,28.5400009155273,137.905807495117,-24
2025-07-03 14:08:57,-184.5,28.5400009155273,137.906799316406,-24
2025-07-03 14:08:57.5,-184.75,28.5400009155273,137.905395507812,-24
2025-07-03 14:08:58,-185,NA,NA,NA
2025-07-03 14:08:58.5,-184,28.5200004577637,137.906692504883,-24
2025-07-03 14:08:59,-187,28.5200004577637,137.906204223633,-24
2025-07-03 14:08:59.5,-187,28.5200004577637,137.906600952148,-25
2025-07-03 14:09:00,-184,28.5200004577637,137.906402587891,-25
2025-07-03 14:09:00.5,-187,28.4899997711182,137.905303955078,-25
2025-07-03 14:09:01,-186,NA,NA,NA
2025-07-03 14:09:01.5,-183,28.4899997711182,137.906295776367,-25
2025-07-03 14:09:02,-187,28.4899997711182,137.905303955078,-25
2025-07-03 14:09:02.5,-184.5,28.4899997711182,137.904907226562,-25
2025-07-03 14:09:03,-185,28.4899997711182,137.906295776367,-25
2025-07-03 14:09:03.5,-186,28.4899997711182,137.90559387207,-25
2025-07-03 14:09:04,-186,28.4899997711182,137.905502319336,-25
2025-07-03 14:09:04.5,-184.5,28.4899997711182,137.905502319336,-26
2025-07-03 14:09:05,-185.666666666667,NA,NA,NA
2025-07-03 14:09:05.5,-183.5,28.4899997711182,137.906097412109,-26
2025-07-03 14:09:06,-185.666666666667,28.4699993133545,137.90559387207,-26
2025-07-03 14:09:06.5,-185.5,28.4699993133545,137.90559387207,-26
2025-07-03 14:09:07,-183,28.4699993133545,137.905807495117,-26
2025-07-03 14:09:07.5,-184,NA,NA,NA
2025-07-03 14:09:08,-186,NA,NA,NA
2025-07-03 14:09:08.5,-185.5,28.4699993133545,137.905899047852,-26
2025-07-03 14:09:09,-185.333333333333,28.4699993133545,137.905700683594,-26
2025-07-03 14:09:09.5,-188,NA,NA,NA
2025-07-03 14:09:10,-186.5,28.4699993133545,137.903900146484,-26
2025-07-03 14:09:10.5,-186,28.4699993133545,137.905395507812,-27
2025-07-03 14:09:11,-185,28.4699993133545,137.905197143555,-27
2025-07-03 14:09:11.5,-186,28.4699993133545,137.90495300293,-27
2025-07-03 14:09:12,-185.5,28.4699993133545,137.905303955078,-27
2025-07-03 14:09:12.5,-184.5,28.4699993133545,137.90559387207,-27
2025-07-03 14:09:13,-187,NA,NA,NA
2025-07-03 14:09:13.5,-184,28.4699993133545,137.905296325684,-27
2025-07-03 14:09:14,-186.666666666667,NA,NA,NA
2025-07-03 14:09:14.5,-184.333333333333,28.4699993133545,137.904800415039,-27
2025-07-03 14:09:15,-186,28.4699993133545,137.904907226562,-27.5
2025-07-03 14:09:15.5,-183.333333333333,28.4699993133545,137.905349731445,-28
2025-07-03 14:09:16,-185,NA,NA,NA
2025-07-03 14:09:16.5,-186.5,28.4699993133545,137.904403686523,-28
2025-07-03 14:09:17,-182,28.4699993133545,137.904495239258,-28
2025-07-03 14:09:17.5,-186,28.4699993133545,137.905700683594,-28
2025-07-03 14:09:18,-185,28.4699993133545,137.904098510742,-28
2025-07-03 14:09:18.5,NA,28.4699993133545,137.904403686523,-28
2025-07-03 14:09:19,-186.666666666667,28.4699993133545,137.904693603516,-28
2025-07-03 14:09:19.5,-186.5,28.4699993133545,137.905197143555,-28
2025-07-03 14:09:20,-186.666666666667,28.4899997711182,137.904998779297,-28
2025-07-03 14:09:20.5,-186.5,28.4899997711182,137.905197143555,-28
2025-07-03 14:09:21,-187.333333333333,28.4899997711182,137.903396606445,-29
2025-07-03 14:09:21.5,-186.333333333333,28.4899997711182,137.905395507812,-29
2025-07-03 14:09:22,-185,NA,NA,NA
2025-07-03 14:09:22.5,-187.666666666667,28.4899997711182,137.904495239258,-29
2025-07-03 14:09:23,-185,28.4899997711182,137.903900146484,-29
2025-07-03 14:09:23.5,-186,28.4899997711182,137.904495239258,-29
2025-07-03 14:09:24,-187,28.4899997711182,137.904495239258,-29
2025-07-03 14:09:24.5,-185.666666666667,28.4899997711182,137.904403686523,-29
2025-07-03 14:09:25,-185.5,28.4899997711182,137.904998779297,-29
2025-07-03 14:09:25.5,-186.666666666667,28.4899997711182,137.904205322266,-29
2025-07-03 14:09:26,-186.5,28.4899997711182,137.904495239258,-30
2025-07-03 14:09:26.5,-187.666666666667,NA,NA,NA
2025-07-03 14:09:27,-186,28.4899997711182,137.904602050781,-30
2025-07-03 14:09:27.5,-184.5,28.4899997711182,137.904006958008,-30
2025-07-03 14:09:28,-184,28.4899997711182,137.904602050781,-30
2025-07-03 14:09:28.5,-184,28.4899997711182,137.903106689453,-30
2025-07-03 14:09:29,-186,28.4899997711182,137.904602050781,-30
2025-07-03 14:09:29.5,-184.333333333333,NA,NA,NA
2025-07-03 14:09:30,-183.666666666667,28.4899997711182,137.903594970703,-30
2025-07-03 14:09:30.5,-185.5,28.4899997711182,137.904403686523,-30
2025-07-03 14:09:31,-185,28.4899997711182,137.904693603516,-30
2025-07-03 14:09:31.5,-186,28.4899997711182,137.903305053711,-30
2025-07-03 14:09:32,-184,28.4899997711182,137.904907226562,-31
2025-07-03 14:09:32.5,-184.666666666667,28.4899997711182,137.903106689453,-31
