Capacity (mAh),Voltage (V),State of Charge
865.979381443299,3.823907455012854,0.7525773195876289
872.8522336769759,3.823907455012854,0.750613647520864
879.7250859106529,3.817480719794345,0.7486499754540992
886.5979381443299,3.817480719794345,0.7466863033873343
893.4707903780068,3.811053984575836,0.7447226313205695
900.3436426116838,3.811053984575836,0.7427589592538046
907.2164948453608,3.811053984575836,0.7407952871870398
914.0893470790378,3.811053984575836,0.738831615120275
920.9621993127148,3.804627249357327,0.7368679430535101
927.8350515463916,3.7982005141388178,0.7349042709867453
934.7079037800688,3.7982005141388178,0.7329405989199803
941.5807560137456,3.7982005141388178,0.7309769268532156
948.4536082474226,3.7982005141388178,0.7290132547864507
955.3264604810996,3.7982005141388178,0.7270495827196859
962.1993127147766,3.7917737789203088,0.7250859106529209
969.0721649484536,3.7917737789203088,0.7231222385861561
975.9450171821304,3.7853470437018,0.7211585665193914
982.8178694158076,3.7853470437018,0.7191948944526264
989.6907216494844,3.7853470437018,0.7172312223858616
996.5635738831614,3.7853470437018,0.7152675503190967
1003.4364261168384,3.7853470437018,0.7133038782523319
1010.3092783505156,3.7789203084832903,0.7113402061855669
1017.1821305841924,3.7789203084832903,0.7093765341188022
1024.0549828178694,3.7724935732647817,0.7074128620520374
1030.9278350515465,3.7724935732647817,0.7054491899852724
1037.8006872852234,3.7724935732647817,0.7034855179185076
1044.6735395189005,3.7724935732647817,0.7015218458517427
1051.5463917525772,3.7724935732647817,0.699558173784978
1058.4192439862543,3.7660668380462727,0.697594501718213
1065.2920962199312,3.7660668380462727,0.6956308296514482
1072.164948453608,3.759640102827764,0.6936671575846833
1079.0378006872852,3.759640102827764,0.6917034855179185
1085.910652920962,3.759640102827764,0.6897398134511536
1092.7835051546392,3.759640102827764,0.6877761413843888
1099.656357388316,3.759640102827764,0.685812469317624
1106.529209621993,3.759640102827764,0.6838487972508591
1113.40206185567,3.759640102827764,0.6818851251840943
1120.274914089347,3.753213367609255,0.6799214531173294
1127.147766323024,3.7467866323907457,0.6779577810505646
1134.020618556701,3.7467866323907457,0.6759941089837997
1140.893470790378,3.7467866323907457,0.6740304369170349
1147.7663230240548,3.7467866323907457,0.6720667648502701
1154.639175257732,3.7467866323907457,0.6701030927835052
1161.5120274914088,3.7467866323907457,0.6681394207167404
1168.3848797250855,3.7467866323907457,0.6661757486499755
1175.2577319587629,3.7403598971722367,0.6642120765832107
1182.1305841924398,3.733933161953728,0.6622484045164458
1189.0034364261169,3.733933161953728,0.6602847324496809
1195.8762886597938,3.733933161953728,0.658321060382916
1202.749140893471,3.733933161953728,0.6563573883161511
1209.6219931271478,3.733933161953728,0.6543937162493864
1216.494845360825,3.733933161953728,0.6524300441826214
1223.3676975945016,3.7275064267352183,0.6504663721158567
1230.2405498281787,3.7275064267352183,0.6485027000490917
1237.1134020618556,3.7275064267352183,0.646539027982327
1243.9862542955325,3.7210796915167097,0.6445753559155621
1250.8591065292096,3.7210796915167097,0.6426116838487972
1257.7319587628865,3.7210796915167097,0.6406480117820323
1264.6048109965634,3.7210796915167097,0.6386843397152676
1271.4776632302403,3.7210796915167097,0.6367206676485028
1278.3505154639174,3.7146529562982007,0.6347569955817378
1285.2233676975943,3.7146529562982007,0.632793323514973
1292.0962199312714,3.7146529562982007,0.6308296514482081
1298.9690721649483,3.708226221079692,0.6288659793814433
1305.8419243986257,3.708226221079692,0.6269023073146784
1312.7147766323023,3.708226221079692,0.6249386352479136
1319.5876288659792,3.708226221079692,0.6229749631811488
1326.4604810996564,3.708226221079692,0.6210112911143839
1333.3333333333333,3.701799485861183,0.6190476190476191
1340.2061855670102,3.701799485861183,0.6170839469808542
1347.0790378006873,3.6953727506426737,0.6151202749140894
1353.9518900343642,3.6953727506426737,0.6131566028473245
1360.824742268041,3.6953727506426737,0.6111929307805597
1367.6975945017182,3.6953727506426737,0.6092292587137949
1374.570446735395,3.6889460154241647,0.60726558664703
1381.443298969072,3.6889460154241647,0.6053019145802652
1388.316151202749,3.682519280205656,0.6033382425135003
1395.189003436426,3.682519280205656,0.6013745704467355
1402.0618556701031,3.682519280205656,0.5994108983799705
1408.93470790378,3.682519280205656,0.5974472263132058
1415.807560137457,3.682519280205656,0.595483554246441
1422.680412371134,3.676092544987146,0.593519882179676
1429.553264604811,3.676092544987146,0.5915562101129112
1436.4261168384878,3.6696658097686377,0.5895925380461464
1443.298969072165,3.6696658097686377,0.5876288659793815
1450.1718213058418,3.6696658097686377,0.5856651939126166
1457.0446735395187,3.6696658097686377,0.5837015218458518
1463.9175257731958,3.6696658097686377,0.5817378497790868
1470.7903780068727,3.6632390745501286,0.5797741777123221
1477.6632302405496,3.6632390745501286,0.5778105056455572
1484.5360824742268,3.65681233933162,0.5758468335787923
1491.4089347079037,3.65681233933162,0.5738831615120275
1498.2817869415803,3.65681233933162,0.5719194894452628
1505.1546391752577,3.65681233933162,0.5699558173784978
1512.0274914089346,3.650385604113111,0.5679921453117329
1518.9003436426117,3.650385604113111,0.5660284732449681
1525.7731958762886,3.650385604113111,0.5640648011782032
1532.6460481099657,3.6439588688946016,0.5621011291114384
1539.5189003436426,3.6439588688946016,0.5601374570446735
1546.3917525773195,3.6439588688946016,0.5581737849779087
1553.2646048109964,3.6439588688946016,0.5562101129111439
1560.1374570446735,3.6375321336760926,0.554246440844379
1567.0103092783504,3.631105398457584,0.5522827687776142
1573.8831615120273,3.631105398457584,0.5503190967108493
1580.7560137457044,3.631105398457584,0.5483554246440845
1587.628865979381,3.631105398457584,0.5463917525773196
1594.5017182130582,3.6246786632390746,0.5444280805105548
1601.374570446735,3.6246786632390746,0.54246440844379
1608.2474226804122,3.6182519280205656,0.5405007363770251
1615.1202749140894,3.6182519280205656,0.5385370643102602
1621.9931271477662,3.6182519280205656,0.5365733922434954
1628.8659793814431,3.6182519280205656,0.5346097201767306
1635.7388316151205,3.6118251928020566,0.5326460481099655
1642.6116838487972,3.6118251928020566,0.5306823760432008
1649.484536082474,3.605398457583548,0.528718703976436
1656.3573883161512,3.605398457583548,0.5267550319096711
1663.230240549828,3.605398457583548,0.5247913598429063
1670.103092783505,3.605398457583548,0.5228276877761414
1676.975945017182,3.5989717223650386,0.5208640157093766
1683.848797250859,3.5989717223650386,0.5189003436426117
1690.721649484536,3.5925449871465296,0.5169366715758468
1697.594501718213,3.5925449871465296,0.5149729995090819
1704.46735395189,3.5925449871465296,0.5130093274423172
1711.340206185567,3.5925449871465296,0.5110456553755522
1718.213058419244,3.5861182519280206,0.5090819833087874
1725.0859106529208,3.5861182519280206,0.5071183112420226
1731.958762886598,3.579691516709512,0.5051546391752577
1738.8316151202748,3.579691516709512,0.5031909671084929
1745.7044673539517,3.579691516709512,0.501227295041728
1752.5773195876288,3.579691516709512,0.4992636229749632
1759.4501718213055,3.5732647814910026,0.49729995090819845
1766.3230240549826,3.5732647814910026,0.4953362788414335
1773.1958762886595,3.5668380462724936,0.49337260677466865
1780.0687285223366,3.5668380462724936,0.4914089347079038
1786.9415807560135,3.5668380462724936,0.48944526264113897
1793.8144329896909,3.5668380462724936,0.487481590574374
1800.6872852233676,3.560411311053985,0.4855179185076093
1807.5601374570444,3.560411311053985,0.48355424644084444
1814.4329896907216,3.553984575835476,0.4815905743740796
1821.3058419243985,3.553984575835476,0.47962690230731475
1828.178694158076,3.553984575835476,0.4776632302405497
1835.0515463917525,3.553984575835476,0.47569955817378495
1841.9243986254291,3.553984575835476,0.4737358861070202
1848.7972508591065,3.553984575835476,0.47177221404025527
1855.6701030927836,3.5475578406169666,0.4698085419734904
1862.5429553264603,3.5475578406169666,0.4678448699067256
1869.4158075601372,3.541131105398457,0.46588119783996085
1876.2886597938143,3.541131105398457,0.4639175257731959
1883.1615120274912,3.541131105398457,0.46195385370643105
1890.0343642611683,3.541131105398457,0.4599901816396662
1896.9072164948448,3.5347043701799485,0.4580265095729015
1903.780068728522,3.5347043701799485,0.4560628375061365
1910.6529209621992,3.5282776349614395,0.4540991654393717
1917.525773195876,3.5282776349614395,0.45213549337260683
1924.3986254295528,3.5282776349614395,0.4501718213058421
1931.27147766323,3.5282776349614395,0.44820814923907715
1938.144329896907,3.5218508997429305,0.4462444771723123
1945.017182130584,3.5218508997429305,0.44428080510554746
1951.890034364261,3.515424164524421,0.4423171330387825
1958.762886597938,3.515424164524421,0.4403534609720178
1965.635738831615,3.515424164524421,0.4383897889052528
1972.508591065292,3.515424164524421,0.436426116838488
1979.3814432989689,3.515424164524421,0.43446244477172313
1986.254295532646,3.5089974293059125,0.4324987727049583
1993.1271477663229,3.5025706940874035,0.43053510063819345
2000.0,3.5025706940874035,0.4285714285714286
2006.872852233677,3.5025706940874035,0.42660775650466376
2013.7457044673536,3.5025706940874035,0.424644084437899
2020.618556701031,3.5025706940874035,0.4226804123711341
2027.491408934708,3.4961439588688945,0.4207167403043691
2034.3642611683847,3.489717223650385,0.4187530682376044
2041.2371134020616,3.489717223650385,0.41678939617083954
2048.1099656357387,3.489717223650385,0.4148257241040747
2054.982817869416,3.489717223650385,0.41286205203730975
2061.8556701030925,3.489717223650385,0.410898379970545
2068.7285223367694,3.4832904884318765,0.40893470790378017
2075.6013745704468,3.4832904884318765,0.4069710358370152
2082.474226804124,3.4768637532133675,0.40500736377025026
2089.3470790378005,3.4768637532133675,0.40304369170348553
2096.219931271477,3.4768637532133675,0.4010800196367209
2103.0927835051543,3.4768637532133675,0.39911634756995595
2109.965635738832,3.4768637532133675,0.3971526755031908
2116.8384879725086,3.470437017994859,0.39518900343642616
2123.711340206185,3.470437017994859,0.3932253313696614
2130.5841924398624,3.470437017994859,0.39126165930289647
2137.4570446735397,3.46401028277635,0.3892979872361315
2144.329896907216,3.46401028277635,0.3873343151693668
2151.202749140893,3.46401028277635,0.38537064310260194
2158.0756013745704,3.46401028277635,0.383406971035837
2164.9484536082477,3.457583547557841,0.38144329896907203
2171.821305841924,3.457583547557841,0.3794796269023074
2178.694158075601,3.451156812339332,0.37751595483554257
2185.5670103092784,3.451156812339332,0.3755522827687776
2192.439862542956,3.451156812339332,0.37358861070201266
2199.312714776632,3.451156812339332,0.3716249386352479
2206.185567010309,3.451156812339332,0.3696612665684831
2213.058419243986,3.444730077120823,0.36769759450171824
2219.931271477663,3.438303341902314,0.3657339224349535
2226.8041237113403,3.438303341902314,0.36377025036818855
2233.676975945017,3.438303341902314,0.3618065783014237
2240.549828178694,3.438303341902314,0.35984290623465887
2247.422680412371,3.438303341902314,0.357879234167894
2254.295532646048,3.431876606683805,0.3559155621011292
2261.1683848797247,3.425449871465296,0.35395189003436434
2268.041237113402,3.425449871465296,0.3519882179675994
2274.914089347079,3.425449871465296,0.35002454590083454
2281.786941580756,3.425449871465296,0.3480608738340698
2288.6597938144328,3.425449871465296,0.34609720176730496
2295.5326460481097,3.419023136246787,0.3441335297005401
2302.405498281787,3.419023136246787,0.34216985763377517
2309.278350515464,3.412596401028278,0.3402061855670103
2316.151202749141,3.412596401028278,0.3382425135002455
2323.0240549828177,3.412596401028278,0.33627884143348064
2329.8969072164946,3.412596401028278,0.3343151693667158
2336.7697594501715,3.406169665809769,0.33235149729995106
2343.642611683849,3.406169665809769,0.330387825233186
2350.5154639175257,3.39974293059126,0.32842415316642126
2357.3883161512026,3.39974293059126,0.3264604810996564
2364.2611683848795,3.39974293059126,0.3244968090328916
2371.1340206185564,3.39974293059126,0.32253313696612673
2378.0068728522333,3.393316195372751,0.3205694648993619
2384.87972508591,3.393316195372751,0.31860579283259705
2391.7525773195875,3.386889460154242,0.3166421207658321
2398.6254295532644,3.386889460154242,0.31467844869906725
2405.4982817869413,3.386889460154242,0.3127147766323025
2412.3711340206182,3.386889460154242,0.3107511045655377
2419.243986254296,3.380462724935733,0.3087874324987726
2426.1168384879725,3.380462724935733,0.3068237604320079
2432.9896907216494,3.374035989717224,0.30486008836524303
2439.8625429553263,3.374035989717224,0.3028964162984782
2446.735395189003,3.374035989717224,0.30093274423171334
2453.60824742268,3.367609254498715,0.2989690721649485
2460.4810996563574,3.367609254498715,0.29700540009818355
2467.3539518900343,3.361182519280206,0.2950417280314188
2474.226804123711,3.361182519280206,0.29307805596465397
2481.099656357388,3.361182519280206,0.29111438389788913
2487.972508591065,3.361182519280206,0.2891507118311243
2494.8453608247423,3.354755784061697,0.28718703976435933
2501.718213058419,3.348329048843188,0.2852233676975945
2508.591065292096,3.348329048843188,0.28325969563082964
2515.463917525773,3.348329048843188,0.2812960235640648
2522.33676975945,3.348329048843188,0.27933235149730007
2529.209621993127,3.341902313624679,0.2773686794305352
2536.082474226804,3.33547557840617,0.27540500736377027
2542.955326460481,3.33547557840617,0.27344133529700543
2549.828178694158,3.33547557840617,0.2714776632302406
2556.701030927835,3.329048843187661,0.26951399116347574
2563.573883161512,3.329048843187661,0.2675503190967108
2570.4467353951886,3.322622107969152,0.26558664702994605
2577.319587628866,3.322622107969152,0.2636229749631811
2584.192439862543,3.322622107969152,0.26165930289641637
2591.06529209622,3.316195372750643,0.2596956308296514
2597.9381443298967,3.316195372750643,0.2577319587628867
2604.8109965635736,3.309768637532134,0.25576828669612184
2611.683848797251,3.309768637532134,0.2538046146293569
2618.556701030928,3.303341902313625,0.25184094256259204
2625.4295532646047,3.303341902313625,0.2498772704958272
2632.3024054982816,3.296915167095116,0.24791359842906235
2639.1752577319585,3.296915167095116,0.24594992636229762
2646.0481099656354,3.290488431876607,0.24398625429553278
2652.9209621993127,3.290488431876607,0.24202258222876782
2659.7938144329896,3.2840616966580978,0.24005891016200298
2666.6666666666665,3.2840616966580978,0.23809523809523814
2673.5395189003434,3.2776349614395888,0.2361315660284733
2680.4123711340203,3.27120822622108,0.23416789396170845
2687.285223367697,3.27120822622108,0.2322042218949436
2694.1580756013745,3.27120822622108,0.23024054982817865
2701.0309278350514,3.2647814910025708,0.22827687776141392
2707.9037800687283,3.2583547557840618,0.22631320569464908
2714.776632302405,3.2583547557840618,0.22434953362788435
2721.649484536082,3.2519280205655527,0.2223858615611194
2728.5223367697595,3.2519280205655527,0.22042218949435444
2735.3951890034364,3.245501285347044,0.2184585174275896
2742.2680412371133,3.245501285347044,0.21649484536082475
2749.14089347079,3.2390745501285347,0.2145311732940599
2756.013745704467,3.2326478149100257,0.21256750122729517
2762.886597938144,3.2326478149100257,0.21060382916053033
2769.7594501718213,3.2326478149100257,0.20864015709376538
2776.632302405498,3.2262210796915167,0.20667648502700053
2783.505154639175,3.219794344473008,0.2047128129602357
2790.378006872852,3.219794344473008,0.20274914089347085
2797.250859106529,3.2133676092544987,0.200785468826706
2804.1237113402062,3.2069408740359897,0.19882179675994105
2810.996563573883,3.2069408740359897,0.1968581246931762
2817.86941580756,3.2005141388174807,0.19489445262641147
2824.742268041237,3.194087403598972,0.19293078055964663
2831.615120274914,3.194087403598972,0.1909671084928818
2838.4879725085907,3.1876606683804627,0.18900343642611694
2845.360824742268,3.1876606683804627,0.187039764359352
2852.233676975945,3.1812339331619537,0.18507609229258715
2859.106529209622,3.1812339331619537,0.1831124202258223
2865.9793814432987,3.1748071979434447,0.18114874815905746
2872.852233676976,3.168380462724936,0.1791850760922925
2879.7250859106525,3.168380462724936,0.17722140402552788
2886.59793814433,3.1619537275064267,0.17525773195876293
2893.4707903780068,3.1555269922879177,0.1732940598919981
2900.343642611684,3.1555269922879177,0.17133038782523313
2907.216494845361,3.1491002570694087,0.1693667157584683
2914.089347079037,3.1426735218509,0.16740304369170367
2920.962199312715,3.1426735218509,0.1654393716249386
2927.835051546392,3.13624678663239,0.16347569955817365
2934.7079037800686,3.1298200514138816,0.16151202749140903
2941.580756013745,3.1298200514138816,0.1595483554246443
2948.4536082474224,3.1233933161953726,0.15758468335787934
2955.3264604810997,3.116966580976864,0.1556210112911144
2962.1993127147766,3.116966580976864,0.15365733922434954
2969.072164948453,3.110539845758354,0.1516936671575848
2975.9450171821304,3.104113110539846,0.14972999509081986
2982.8178694158078,3.097686375321337,0.1477663230240549
2989.690721649484,3.097686375321337,0.14580265095729028
2996.563573883161,3.091259640102828,0.14383897889052544
3003.4364261168384,3.084832904884319,0.14187530682376048
3010.309278350516,3.084832904884319,0.13991163475699553
3017.182130584192,3.07840616966581,0.1379479626902309
3024.054982817869,3.071979434447301,0.13598429062346595
3030.927835051546,3.071979434447301,0.1340206185567011
3037.8006872852234,3.065552699228792,0.13205694648993616
3044.6735395189003,3.059125964010283,0.1300932744231713
3051.546391752577,3.052699228791774,0.12812960235640647
3058.419243986254,3.052699228791774,0.12616593028964174
3065.292096219931,3.046272493573265,0.1242022582228769
3072.164948453608,3.039845758354756,0.12223858615611205
3079.037800687285,3.033419023136247,0.1202749140893471
3085.910652920962,3.033419023136247,0.11831124202258225
3092.783505154639,3.026992287917738,0.11634756995581741
3099.656357388316,3.020565552699229,0.11438389788905257
3106.529209621993,3.01413881748072,0.11242022582228772
3113.40206185567,3.007712082262211,0.11045655375552277
3120.274914089347,3.001285347043702,0.10849288168875804
3127.147766323024,2.994858611825193,0.10652920962199319
3134.020618556701,2.994858611825193,0.10456553755522835
3140.8934707903777,2.988431876606684,0.1026018654884635
3147.7663230240546,2.982005141388175,0.10063819342169866
3154.639175257732,2.975578406169666,0.09867452135493371
3161.512027491409,2.969151670951157,0.09671084928816887
3168.3848797250857,2.969151670951157,0.09474717722140402
3175.257731958762,2.956298200514139,0.0927835051546394
3182.1305841924395,2.94987146529563,0.09081983308787445
3189.0034364261164,2.943444730077121,0.0888561610211096
3195.8762886597938,2.943444730077121,0.08689248895434465
3202.7491408934707,2.930591259640103,0.0849288168875798
3209.621993127148,2.924164524421594,0.08296514482081485
3216.4948453608245,2.917737789203085,0.08100147275405012
3223.3676975945014,2.904884318766067,0.07903780068728528
3230.2405498281787,2.904884318766067,0.07707412862052032
3237.113402061856,2.892030848329049,0.07511045655375537
3243.9862542955325,2.892030848329049,0.07314678448699075
3250.8591065292094,2.879177377892031,0.0711831124202259
3257.7319587628863,2.866323907455013,0.06921944035346106
3264.604810996563,2.866323907455013,0.06725576828669622
3271.4776632302405,2.853470437017995,0.06529209621993126
3278.3505154639174,2.840616966580977,0.06332842415316642
3285.2233676975943,2.827763496143959,0.061364752086401575
3292.096219931271,2.82133676092545,0.05940108001963684
3298.969072164948,2.814910025706941,0.057437407952872
3305.841924398625,2.802056555269923,0.055473735886107156
3312.7147766323023,2.789203084832905,0.0535100638193422
3319.5876288659792,2.782776349614396,0.05154639175257736
3326.460481099656,2.769922879177378,0.049582719685812515
3333.333333333333,2.75706940874036,0.04761904761904767
3340.20618556701,2.7442159383033418,0.04565537555228283
3347.0790378006877,2.731362467866324,0.04369170348551776
3353.951890034364,2.718508997429306,0.04172803141875314
3360.824742268041,2.699228791773779,0.0397643593519883
3367.697594501718,2.686375321336761,0.037800687285223455
3374.570446735395,2.673521850899743,0.03583701521845861
3381.443298969072,2.647814910025707,0.03387334315169366
3388.316151202749,2.62853470437018,0.031909671084928815
3395.189003436426,2.615681233933162,0.02994599901816397
3402.061855670103,2.589974293059126,0.027982326951399128
3408.93470790378,2.570694087403599,0.026018654884634396
3415.8075601374567,2.544987146529563,0.024054982817869552
3422.680412371134,2.532133676092545,0.022091310751104598
3429.553264604811,2.512853470437018,0.020127638684339755
3436.426116838488,2.5,0.01816396661757491
3443.2989690721647,2.493573264781491,0.016200294550810068
